,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2015-03-07 10:00:00+02:00,2244.0,449.0,0.0,343.0,935.0,546.0,300.0
2015-03-07 11:00:00+02:00,2197.0,533.0,0.0,281.0,924.0,660.0,350.0
2015-03-07 12:00:00+02:00,2223.0,539.0,0.0,286.0,850.0,686.0,395.0
2015-03-07 13:00:00+02:00,2221.0,542.0,0.0,342.0,743.0,579.0,468.0
2015-03-07 14:00:00+02:00,2246.0,338.0,0.0,175.0,715.0,543.0,534.0
2015-03-07 15:00:00+02:00,2291.0,334.0,0.0,141.0,816.0,418.0,576.0
2015-03-07 16:00:00+02:00,2374.0,369.0,0.0,174.0,713.0,234.0,608.0
2015-03-07 17:00:00+02:00,2326.0,335.0,0.0,181.0,794.0,65.0,583.0
2015-03-07 18:00:00+02:00,2373.0,363.0,0.0,339.0,1179.0,0.0,611.0
2015-03-07 19:00:00+02:00,2329.0,534.0,0.0,468.0,1580.0,0.0,633.0
2015-03-07 20:00:00+02:00,2270.0,518.0,0.0,466.0,1586.0,0.0,664.0
2015-03-07 21:00:00+02:00,2300.0,347.0,0.0,440.0,1385.0,0.0,678.0
2015-03-07 22:00:00+02:00,2308.0,338.0,0.0,276.0,835.0,0.0,689.0
2015-03-07 23:00:00+02:00,,389.0,0.0,107.0,524.0,0.0,724.0
2015-03-08 00:00:00+02:00,1823.0,319.0,0.0,143.0,399.0,0.0,741.0
2015-03-08 01:00:00+02:00,1715.0,139.0,0.0,83.0,413.0,0.0,737.0
2015-03-08 02:00:00+02:00,1707.0,138.0,0.0,0.0,502.0,0.0,719.0
2015-03-08 03:00:00+02:00,1579.0,137.0,0.0,0.0,411.0,0.0,712.0
2015-03-08 04:00:00+02:00,1410.0,137.0,0.0,0.0,550.0,0.0,747.0
2015-03-08 05:00:00+02:00,1455.0,138.0,0.0,0.0,527.0,0.0,744.0
2015-03-08 06:00:00+02:00,1521.0,138.0,0.0,0.0,519.0,0.0,754.0
2015-03-08 07:00:00+02:00,1544.0,138.0,0.0,0.0,503.0,48.0,763.0
2015-03-08 08:00:00+02:00,1521.0,138.0,0.0,34.0,590.0,177.0,773.0
2015-03-08 09:00:00+02:00,1611.0,137.0,0.0,132.0,868.0,320.0,748.0
2015-03-08 10:00:00+02:00,1686.0,138.0,0.0,302.0,1040.0,472.0,733.0
2015-03-08 11:00:00+02:00,1758.0,139.0,0.0,453.0,1091.0,550.0,725.0
2015-03-08 12:00:00+02:00,1759.0,138.0,0.0,417.0,1082.0,581.0,748.0
2015-03-08 13:00:00+02:00,1740.0,138.0,0.0,299.0,1040.0,549.0,764.0
2015-03-08 14:00:00+02:00,1669.0,138.0,0.0,219.0,757.0,487.0,766.0
2015-03-08 15:00:00+02:00,1505.0,139.0,0.0,241.0,1002.0,370.0,764.0
2015-03-08 16:00:00+02:00,1576.0,139.0,0.0,228.0,1006.0,211.0,789.0
2015-03-08 17:00:00+02:00,1562.0,324.0,0.0,263.0,895.0,63.0,827.0
2015-03-08 18:00:00+02:00,1681.0,495.0,0.0,375.0,999.0,0.0,872.0
2015-03-08 19:00:00+02:00,1814.0,718.0,0.0,487.0,1356.0,0.0,864.0
2015-03-08 20:00:00+02:00,1806.0,667.0,0.0,425.0,1494.0,0.0,867.0
2015-03-08 21:00:00+02:00,1770.0,691.0,0.0,375.0,1356.0,0.0,860.0
2015-03-08 22:00:00+02:00,1698.0,783.0,0.0,281.0,905.0,0.0,867.0
2015-03-08 23:00:00+02:00,,742.0,0.0,43.0,563.0,0.0,856.0
2015-03-09 00:00:00+02:00,1633.0,512.0,0.0,0.0,471.0,0.0,850.0
2015-03-09 01:00:00+02:00,1521.0,322.0,0.0,0.0,377.0,0.0,846.0
2015-03-09 02:00:00+02:00,1348.0,328.0,0.0,0.0,399.0,0.0,836.0
2015-03-09 03:00:00+02:00,1339.0,332.0,0.0,0.0,317.0,0.0,834.0
2015-03-09 04:00:00+02:00,1355.0,345.0,0.0,0.0,329.0,0.0,800.0
2015-03-09 05:00:00+02:00,1373.0,358.0,0.0,0.0,383.0,0.0,784.0
2015-03-09 06:00:00+02:00,1658.0,382.0,0.0,0.0,447.0,0.0,764.0
2015-03-09 07:00:00+02:00,1916.0,491.0,0.0,208.0,951.0,46.0,771.0
2015-03-09 08:00:00+02:00,1985.0,565.0,0.0,291.0,1042.0,194.0,735.0
2015-03-09 09:00:00+02:00,2086.0,759.0,0.0,301.0,1089.0,400.0,697.0
2015-03-09 10:00:00+02:00,2174.0,679.0,0.0,376.0,995.0,593.0,694.0
2015-03-09 11:00:00+02:00,2142.0,551.0,0.0,379.0,1044.0,709.0,687.0
2015-03-09 12:00:00+02:00,2276.0,546.0,0.0,381.0,949.0,651.0,687.0
2015-03-09 13:00:00+02:00,2396.0,730.0,0.0,287.0,898.0,599.0,678.0
2015-03-09 14:00:00+02:00,2446.0,783.0,0.0,206.0,800.0,465.0,640.0
2015-03-09 15:00:00+02:00,2439.0,889.0,0.0,187.0,921.0,314.0,655.0
2015-03-09 16:00:00+02:00,2439.0,1075.0,0.0,223.0,835.0,168.0,639.0
2015-03-09 17:00:00+02:00,2430.0,923.0,0.0,291.0,920.0,44.0,597.0
2015-03-09 18:00:00+02:00,2372.0,1027.0,0.0,431.0,1254.0,0.0,536.0
2015-03-09 19:00:00+02:00,2344.0,1377.0,0.0,495.0,1514.0,0.0,535.0
2015-03-09 20:00:00+02:00,2288.0,1408.0,0.0,500.0,1570.0,0.0,484.0
2015-03-09 21:00:00+02:00,2309.0,1312.0,0.0,494.0,1488.0,0.0,446.0
2015-03-09 22:00:00+02:00,2298.0,1299.0,0.0,207.0,1143.0,0.0,400.0
2015-03-09 23:00:00+02:00,,1170.0,0.0,0.0,696.0,0.0,350.0
2015-03-10 00:00:00+02:00,2327.0,735.0,0.0,0.0,759.0,0.0,274.0
2015-03-10 01:00:00+02:00,2212.0,411.0,0.0,0.0,416.0,0.0,234.0
2015-03-10 02:00:00+02:00,2115.0,496.0,0.0,0.0,409.0,0.0,198.0
2015-03-10 03:00:00+02:00,2131.0,369.0,0.0,0.0,389.0,0.0,157.0
2015-03-10 04:00:00+02:00,2027.0,363.0,0.0,0.0,390.0,0.0,136.0
2015-03-10 05:00:00+02:00,2026.0,423.0,0.0,0.0,415.0,0.0,119.0
2015-03-10 06:00:00+02:00,2200.0,535.0,0.0,6.0,569.0,0.0,94.0
2015-03-10 07:00:00+02:00,2324.0,560.0,0.0,127.0,1171.0,51.0,80.0
2015-03-10 08:00:00+02:00,2334.0,696.0,0.0,196.0,1239.0,234.0,69.0
2015-03-10 09:00:00+02:00,2335.0,837.0,0.0,320.0,1211.0,482.0,62.0
2015-03-10 10:00:00+02:00,2261.0,846.0,0.0,381.0,1103.0,710.0,53.0
2015-03-10 11:00:00+02:00,2120.0,729.0,0.0,385.0,1136.0,931.0,60.0
2015-03-10 12:00:00+02:00,2080.0,875.0,0.0,337.0,921.0,1000.0,54.0
2015-03-10 13:00:00+02:00,2135.0,840.0,0.0,309.0,997.0,926.0,45.0
2015-03-10 14:00:00+02:00,2138.0,889.0,0.0,245.0,950.0,784.0,64.0
2015-03-10 15:00:00+02:00,2172.0,1201.0,0.0,260.0,973.0,623.0,50.0
2015-03-10 16:00:00+02:00,2267.0,1150.0,0.0,338.0,966.0,368.0,61.0
2015-03-10 17:00:00+02:00,2294.0,1262.0,0.0,223.0,1045.0,120.0,63.0
2015-03-10 18:00:00+02:00,2296.0,1546.0,0.0,355.0,1132.0,0.0,65.0
2015-03-10 19:00:00+02:00,2269.0,1851.0,0.0,497.0,1384.0,0.0,65.0
2015-03-10 20:00:00+02:00,2315.0,1864.0,0.0,440.0,1390.0,0.0,53.0
2015-03-10 21:00:00+02:00,2265.0,1632.0,0.0,373.0,1189.0,0.0,49.0
2015-03-10 22:00:00+02:00,2268.0,1669.0,0.0,183.0,784.0,0.0,32.0
2015-03-10 23:00:00+02:00,,1401.0,0.0,34.0,627.0,0.0,21.0
2015-03-11 00:00:00+02:00,2276.0,971.0,0.0,0.0,494.0,0.0,14.0
2015-03-11 01:00:00+02:00,2049.0,807.0,0.0,0.0,332.0,0.0,12.0
2015-03-11 02:00:00+02:00,1975.0,884.0,0.0,0.0,309.0,0.0,13.0
2015-03-11 03:00:00+02:00,1950.0,795.0,0.0,0.0,260.0,0.0,15.0
2015-03-11 04:00:00+02:00,1861.0,792.0,0.0,0.0,259.0,0.0,12.0
2015-03-11 05:00:00+02:00,1875.0,830.0,0.0,0.0,259.0,0.0,14.0
2015-03-11 06:00:00+02:00,2095.0,993.0,0.0,1.0,320.0,0.0,13.0
2015-03-11 07:00:00+02:00,2192.0,1019.0,0.0,112.0,833.0,82.0,15.0
2015-03-11 08:00:00+02:00,2202.0,1133.0,0.0,148.0,788.0,348.0,15.0
2015-03-11 09:00:00+02:00,2150.0,1081.0,0.0,335.0,896.0,681.0,21.0
2015-03-11 10:00:00+02:00,2046.0,994.0,0.0,358.0,929.0,872.0,47.0
2015-03-11 11:00:00+02:00,2114.0,923.0,0.0,357.0,910.0,894.0,45.0
2015-03-11 12:00:00+02:00,2188.0,821.0,0.0,357.0,917.0,877.0,49.0
2015-03-11 13:00:00+02:00,2188.0,741.0,0.0,358.0,920.0,898.0,59.0
2015-03-11 14:00:00+02:00,2133.0,873.0,0.0,358.0,874.0,647.0,73.0
2015-03-11 15:00:00+02:00,2132.0,1112.0,0.0,308.0,917.0,464.0,105.0
2015-03-11 16:00:00+02:00,2216.0,1105.0,0.0,243.0,919.0,260.0,141.0
2015-03-11 17:00:00+02:00,2191.0,1106.0,0.0,338.0,853.0,84.0,171.0
2015-03-11 18:00:00+02:00,2091.0,1362.0,0.0,421.0,1129.0,0.0,190.0
2015-03-11 19:00:00+02:00,2090.0,1455.0,0.0,582.0,1433.0,0.0,181.0
2015-03-11 20:00:00+02:00,1904.0,1583.0,0.0,583.0,1462.0,0.0,159.0
2015-03-11 21:00:00+02:00,1920.0,1498.0,0.0,479.0,1349.0,0.0,146.0
2015-03-11 22:00:00+02:00,1973.0,1453.0,0.0,268.0,964.0,0.0,158.0
2015-03-11 23:00:00+02:00,,1334.0,0.0,130.0,652.0,0.0,159.0
2015-03-12 00:00:00+02:00,2024.0,780.0,0.0,188.0,588.0,0.0,166.0
2015-03-12 01:00:00+02:00,2079.0,591.0,0.0,36.0,353.0,0.0,176.0
2015-03-12 02:00:00+02:00,1935.0,524.0,0.0,66.0,425.0,0.0,184.0
2015-03-12 03:00:00+02:00,2030.0,380.0,0.0,31.0,329.0,0.0,208.0
2015-03-12 04:00:00+02:00,1959.0,379.0,0.0,31.0,330.0,0.0,189.0
2015-03-12 05:00:00+02:00,1997.0,402.0,0.0,33.0,337.0,0.0,212.0
2015-03-12 06:00:00+02:00,2104.0,509.0,0.0,41.0,448.0,0.0,250.0
2015-03-12 07:00:00+02:00,2179.0,461.0,0.0,205.0,960.0,109.0,235.0
2015-03-12 08:00:00+02:00,2222.0,508.0,0.0,169.0,945.0,433.0,207.0
2015-03-12 09:00:00+02:00,2207.0,518.0,0.0,243.0,926.0,813.0,231.0
2015-03-12 10:00:00+02:00,2224.0,328.0,0.0,301.0,916.0,1112.0,213.0
2015-03-12 11:00:00+02:00,2119.0,322.0,0.0,283.0,942.0,1344.0,185.0
2015-03-12 12:00:00+02:00,2107.0,321.0,0.0,146.0,905.0,1501.0,161.0
2015-03-12 13:00:00+02:00,2077.0,322.0,0.0,140.0,880.0,1417.0,147.0
2015-03-12 14:00:00+02:00,2110.0,328.0,0.0,219.0,738.0,1220.0,130.0
2015-03-12 15:00:00+02:00,2128.0,591.0,0.0,234.0,799.0,993.0,115.0
2015-03-12 16:00:00+02:00,2140.0,795.0,0.0,296.0,730.0,623.0,107.0
2015-03-12 17:00:00+02:00,2025.0,918.0,0.0,329.0,932.0,223.0,98.0
2015-03-12 18:00:00+02:00,2039.0,1045.0,0.0,615.0,1254.0,0.0,83.0
2015-03-12 19:00:00+02:00,2154.0,1576.0,0.0,685.0,1487.0,0.0,75.0
2015-03-12 20:00:00+02:00,2406.0,1484.0,0.0,687.0,1377.0,0.0,56.0
2015-03-12 21:00:00+02:00,2401.0,1270.0,0.0,641.0,1203.0,0.0,70.0
2015-03-12 22:00:00+02:00,2306.0,1327.0,0.0,115.0,973.0,0.0,67.0
2015-03-12 23:00:00+02:00,,1303.0,0.0,0.0,654.0,0.0,73.0
2015-03-13 00:00:00+02:00,2307.0,934.0,0.0,0.0,428.0,0.0,77.0
2015-03-13 01:00:00+02:00,2057.0,716.0,0.0,0.0,374.0,0.0,114.0
2015-03-13 02:00:00+02:00,1967.0,611.0,0.0,0.0,406.0,0.0,158.0
2015-03-13 03:00:00+02:00,1987.0,386.0,0.0,0.0,377.0,0.0,216.0
2015-03-13 04:00:00+02:00,1959.0,323.0,0.0,0.0,367.0,0.0,248.0
2015-03-13 05:00:00+02:00,1886.0,380.0,0.0,0.0,374.0,0.0,294.0
2015-03-13 06:00:00+02:00,2023.0,473.0,0.0,2.0,514.0,0.0,376.0
2015-03-13 07:00:00+02:00,2226.0,494.0,0.0,118.0,986.0,44.0,372.0
2015-03-13 08:00:00+02:00,2413.0,410.0,0.0,204.0,1154.0,198.0,310.0
2015-03-13 09:00:00+02:00,2220.0,703.0,0.0,440.0,1491.0,385.0,269.0
2015-03-13 10:00:00+02:00,2168.0,805.0,0.0,542.0,1479.0,501.0,268.0
2015-03-13 11:00:00+02:00,2203.0,888.0,0.0,532.0,1409.0,587.0,352.0
2015-03-13 12:00:00+02:00,2165.0,904.0,0.0,526.0,1406.0,560.0,394.0
2015-03-13 13:00:00+02:00,2161.0,1064.0,0.0,520.0,1248.0,596.0,384.0
2015-03-13 14:00:00+02:00,2154.0,1344.0,0.0,312.0,996.0,491.0,399.0
2015-03-13 15:00:00+02:00,2190.0,1265.0,0.0,289.0,1227.0,360.0,435.0
2015-03-13 16:00:00+02:00,2197.0,1351.0,0.0,285.0,1137.0,246.0,456.0
2015-03-13 17:00:00+02:00,2122.0,1227.0,0.0,287.0,1166.0,91.0,499.0
2015-03-13 18:00:00+02:00,2055.0,1176.0,0.0,473.0,1397.0,0.0,636.0
2015-03-13 19:00:00+02:00,2017.0,1392.0,0.0,570.0,1500.0,0.0,707.0
2015-03-13 20:00:00+02:00,1960.0,1502.0,0.0,578.0,1533.0,0.0,697.0
2015-03-13 21:00:00+02:00,1977.0,1292.0,0.0,533.0,1335.0,0.0,722.0
2015-03-13 22:00:00+02:00,1979.0,1136.0,0.0,257.0,919.0,0.0,798.0
2015-03-13 23:00:00+02:00,,1108.0,0.0,50.0,617.0,0.0,828.0
2015-03-14 00:00:00+02:00,1969.0,460.0,0.0,30.0,648.0,0.0,849.0
2015-03-14 01:00:00+02:00,1989.0,335.0,0.0,0.0,442.0,0.0,804.0
2015-03-14 02:00:00+02:00,1868.0,138.0,0.0,0.0,591.0,0.0,761.0
2015-03-14 03:00:00+02:00,1839.0,138.0,0.0,0.0,419.0,0.0,744.0
2015-03-14 04:00:00+02:00,1717.0,138.0,0.0,1.0,433.0,0.0,685.0
2015-03-14 05:00:00+02:00,1728.0,139.0,0.0,0.0,446.0,0.0,659.0
2015-03-14 06:00:00+02:00,1828.0,138.0,0.0,0.0,470.0,0.0,650.0
2015-03-14 07:00:00+02:00,1944.0,138.0,0.0,43.0,672.0,119.0,608.0
2015-03-14 08:00:00+02:00,2120.0,138.0,0.0,203.0,944.0,489.0,535.0
2015-03-14 09:00:00+02:00,2165.0,139.0,0.0,205.0,1225.0,943.0,472.0
2015-03-14 10:00:00+02:00,2140.0,138.0,0.0,226.0,1029.0,1303.0,463.0
2015-03-14 11:00:00+02:00,2136.0,140.0,0.0,230.0,853.0,1496.0,432.0
2015-03-14 12:00:00+02:00,2138.0,139.0,0.0,277.0,762.0,1524.0,390.0
2015-03-14 13:00:00+02:00,2138.0,139.0,0.0,186.0,807.0,1402.0,382.0
2015-03-14 14:00:00+02:00,2138.0,147.0,0.0,157.0,760.0,1208.0,327.0
2015-03-14 15:00:00+02:00,2183.0,310.0,0.0,147.0,853.0,951.0,314.0
2015-03-14 16:00:00+02:00,2226.0,499.0,0.0,213.0,728.0,579.0,311.0
2015-03-14 17:00:00+02:00,2174.0,703.0,0.0,295.0,812.0,206.0,295.0
2015-03-14 18:00:00+02:00,2139.0,877.0,0.0,476.0,1198.0,0.0,280.0
2015-03-14 19:00:00+02:00,2261.0,1062.0,0.0,581.0,1465.0,0.0,253.0
2015-03-14 20:00:00+02:00,2286.0,1048.0,0.0,581.0,1434.0,0.0,226.0
2015-03-14 21:00:00+02:00,2347.0,1097.0,0.0,582.0,1482.0,0.0,212.0
2015-03-14 22:00:00+02:00,2416.0,951.0,0.0,418.0,1126.0,0.0,204.0
2015-03-14 23:00:00+02:00,,805.0,0.0,153.0,735.0,0.0,201.0
2015-03-15 00:00:00+02:00,2409.0,541.0,0.0,51.0,459.0,0.0,190.0
2015-03-15 01:00:00+02:00,2096.0,361.0,0.0,117.0,516.0,0.0,200.0
2015-03-15 02:00:00+02:00,2032.0,350.0,0.0,118.0,443.0,0.0,203.0
2015-03-15 03:00:00+02:00,2013.0,139.0,0.0,118.0,488.0,0.0,213.0
2015-03-15 04:00:00+02:00,2026.0,139.0,0.0,52.0,390.0,0.0,206.0
2015-03-15 05:00:00+02:00,1996.0,139.0,0.0,53.0,390.0,0.0,221.0
2015-03-15 06:00:00+02:00,2043.0,139.0,0.0,84.0,410.0,0.0,233.0
2015-03-15 07:00:00+02:00,2010.0,139.0,0.0,56.0,400.0,182.0,229.0
2015-03-15 08:00:00+02:00,1857.0,138.0,0.0,64.0,465.0,645.0,238.0
2015-03-15 09:00:00+02:00,1673.0,138.0,0.0,152.0,426.0,1090.0,255.0
2015-03-15 10:00:00+02:00,1650.0,139.0,0.0,127.0,465.0,1380.0,273.0
2015-03-15 11:00:00+02:00,1705.0,138.0,0.0,187.0,475.0,1572.0,270.0
2015-03-15 12:00:00+02:00,1688.0,138.0,0.0,168.0,451.0,1627.0,276.0
2015-03-15 13:00:00+02:00,1675.0,139.0,0.0,171.0,448.0,1550.0,287.0
2015-03-15 14:00:00+02:00,1656.0,139.0,0.0,52.0,432.0,1353.0,311.0
2015-03-15 15:00:00+02:00,1674.0,139.0,0.0,105.0,428.0,1100.0,335.0
2015-03-15 16:00:00+02:00,1913.0,139.0,0.0,102.0,594.0,689.0,339.0
2015-03-15 17:00:00+02:00,2010.0,231.0,0.0,211.0,784.0,247.0,339.0
2015-03-15 18:00:00+02:00,1996.0,334.0,0.0,549.0,1251.0,0.0,362.0
2015-03-15 19:00:00+02:00,2050.0,560.0,0.0,580.0,1554.0,0.0,443.0
2015-03-15 20:00:00+02:00,2008.0,566.0,0.0,579.0,1455.0,0.0,492.0
2015-03-15 21:00:00+02:00,1969.0,578.0,0.0,578.0,1438.0,0.0,542.0
2015-03-15 22:00:00+02:00,1847.0,549.0,0.0,408.0,1174.0,0.0,595.0
2015-03-15 23:00:00+02:00,,767.0,0.0,54.0,732.0,0.0,643.0
2015-03-16 00:00:00+02:00,1874.0,584.0,0.0,0.0,360.0,0.0,687.0
2015-03-16 01:00:00+02:00,1718.0,543.0,0.0,0.0,330.0,0.0,783.0
2015-03-16 02:00:00+02:00,1631.0,422.0,0.0,0.0,307.0,0.0,862.0
2015-03-16 03:00:00+02:00,1614.0,140.0,0.0,0.0,253.0,0.0,905.0
2015-03-16 04:00:00+02:00,1613.0,139.0,0.0,0.0,249.0,0.0,917.0
2015-03-16 05:00:00+02:00,1603.0,138.0,0.0,0.0,290.0,0.0,903.0
2015-03-16 06:00:00+02:00,1667.0,137.0,0.0,0.0,516.0,0.0,889.0
2015-03-16 07:00:00+02:00,1752.0,138.0,0.0,105.0,754.0,95.0,896.0
2015-03-16 08:00:00+02:00,1780.0,138.0,0.0,196.0,919.0,337.0,951.0
2015-03-16 09:00:00+02:00,1813.0,138.0,0.0,254.0,1037.0,640.0,974.0
2015-03-16 10:00:00+02:00,1861.0,138.0,0.0,169.0,886.0,842.0,989.0
2015-03-16 11:00:00+02:00,1880.0,138.0,0.0,158.0,796.0,1000.0,947.0
2015-03-16 12:00:00+02:00,1865.0,138.0,0.0,158.0,654.0,1094.0,928.0
2015-03-16 13:00:00+02:00,1847.0,138.0,0.0,158.0,617.0,1049.0,992.0
2015-03-16 14:00:00+02:00,1776.0,139.0,0.0,158.0,537.0,923.0,1051.0
2015-03-16 15:00:00+02:00,1778.0,139.0,0.0,159.0,726.0,741.0,1044.0
2015-03-16 16:00:00+02:00,1867.0,236.0,0.0,158.0,702.0,457.0,1041.0
2015-03-16 17:00:00+02:00,1817.0,440.0,0.0,124.0,714.0,162.0,1054.0
2015-03-16 18:00:00+02:00,1754.0,619.0,0.0,353.0,1204.0,0.0,1108.0
2015-03-16 19:00:00+02:00,1892.0,828.0,0.0,587.0,1578.0,0.0,1115.0
2015-03-16 20:00:00+02:00,1994.0,742.0,0.0,585.0,1545.0,0.0,1116.0
2015-03-16 21:00:00+02:00,1826.0,706.0,0.0,552.0,1450.0,0.0,1111.0
2015-03-16 22:00:00+02:00,1640.0,699.0,0.0,315.0,1130.0,0.0,1133.0
2015-03-16 23:00:00+02:00,,683.0,0.0,272.0,597.0,0.0,1143.0
2015-03-17 00:00:00+02:00,1555.0,562.0,0.0,42.0,356.0,0.0,1130.0
2015-03-17 01:00:00+02:00,1476.0,481.0,0.0,0.0,230.0,0.0,1122.0
2015-03-17 02:00:00+02:00,1456.0,324.0,0.0,0.0,249.0,0.0,1111.0
2015-03-17 03:00:00+02:00,1430.0,319.0,0.0,0.0,242.0,0.0,1096.0
2015-03-17 04:00:00+02:00,1424.0,319.0,0.0,0.0,251.0,0.0,1100.0
2015-03-17 05:00:00+02:00,1434.0,318.0,0.0,0.0,253.0,0.0,1126.0
2015-03-17 06:00:00+02:00,1438.0,342.0,0.0,0.0,346.0,0.0,1083.0
2015-03-17 07:00:00+02:00,1608.0,543.0,0.0,145.0,690.0,127.0,1084.0
2015-03-17 08:00:00+02:00,1800.0,546.0,0.0,325.0,946.0,414.0,1073.0
2015-03-17 09:00:00+02:00,1835.0,530.0,0.0,325.0,938.0,776.0,1054.0
2015-03-17 10:00:00+02:00,1830.0,468.0,0.0,181.0,788.0,1065.0,1045.0
2015-03-17 11:00:00+02:00,1762.0,332.0,0.0,128.0,591.0,1229.0,1050.0
2015-03-17 12:00:00+02:00,1669.0,331.0,0.0,128.0,559.0,1268.0,1022.0
2015-03-17 13:00:00+02:00,1696.0,321.0,0.0,128.0,560.0,1235.0,1015.0
2015-03-17 14:00:00+02:00,1591.0,398.0,0.0,128.0,494.0,1124.0,1007.0
2015-03-17 15:00:00+02:00,1498.0,531.0,0.0,128.0,625.0,946.0,1008.0
2015-03-17 16:00:00+02:00,1639.0,577.0,0.0,195.0,662.0,558.0,985.0
2015-03-17 17:00:00+02:00,1738.0,788.0,0.0,220.0,783.0,197.0,912.0
2015-03-17 18:00:00+02:00,1774.0,861.0,0.0,407.0,1308.0,0.0,860.0
2015-03-17 19:00:00+02:00,1840.0,1026.0,0.0,579.0,1434.0,0.0,900.0
2015-03-17 20:00:00+02:00,1905.0,966.0,0.0,575.0,1416.0,0.0,896.0
2015-03-17 21:00:00+02:00,1915.0,981.0,0.0,552.0,1362.0,0.0,855.0
2015-03-17 22:00:00+02:00,1863.0,933.0,0.0,354.0,1111.0,0.0,844.0
2015-03-17 23:00:00+02:00,,906.0,0.0,168.0,632.0,0.0,865.0
2015-03-18 00:00:00+02:00,1902.0,351.0,0.0,51.0,473.0,0.0,874.0
2015-03-18 01:00:00+02:00,1756.0,319.0,0.0,31.0,249.0,0.0,886.0
2015-03-18 02:00:00+02:00,1532.0,327.0,0.0,34.0,266.0,0.0,813.0
2015-03-18 03:00:00+02:00,1539.0,139.0,0.0,86.0,338.0,0.0,722.0
2015-03-18 04:00:00+02:00,1619.0,138.0,0.0,49.0,312.0,0.0,686.0
2015-03-18 05:00:00+02:00,1636.0,137.0,0.0,54.0,302.0,0.0,662.0
2015-03-18 06:00:00+02:00,1822.0,137.0,0.0,78.0,453.0,0.0,645.0
2015-03-18 07:00:00+02:00,2097.0,137.0,0.0,210.0,876.0,104.0,691.0
2015-03-18 08:00:00+02:00,2262.0,138.0,0.0,220.0,815.0,370.0,690.0
2015-03-18 09:00:00+02:00,2322.0,138.0,0.0,220.0,1209.0,654.0,687.0
2015-03-18 10:00:00+02:00,2307.0,138.0,0.0,211.0,1125.0,843.0,621.0
2015-03-18 11:00:00+02:00,2435.0,137.0,0.0,240.0,999.0,870.0,546.0
2015-03-18 12:00:00+02:00,2433.0,137.0,0.0,225.0,811.0,906.0,497.0
2015-03-18 13:00:00+02:00,2445.0,137.0,0.0,159.0,884.0,915.0,453.0
2015-03-18 14:00:00+02:00,2440.0,138.0,0.0,156.0,827.0,819.0,423.0
2015-03-18 15:00:00+02:00,2411.0,154.0,0.0,210.0,1024.0,689.0,417.0
2015-03-18 16:00:00+02:00,2435.0,233.0,0.0,241.0,866.0,536.0,458.0
2015-03-18 17:00:00+02:00,2332.0,503.0,0.0,219.0,785.0,217.0,451.0
2015-03-18 18:00:00+02:00,2160.0,916.0,0.0,476.0,1062.0,0.0,412.0
2015-03-18 19:00:00+02:00,2160.0,1321.0,0.0,553.0,1461.0,0.0,374.0
2015-03-18 20:00:00+02:00,2138.0,1486.0,0.0,583.0,1482.0,0.0,339.0
2015-03-18 21:00:00+02:00,2165.0,1384.0,0.0,537.0,1396.0,0.0,317.0
2015-03-18 22:00:00+02:00,2237.0,1277.0,0.0,240.0,939.0,0.0,287.0
2015-03-18 23:00:00+02:00,,1206.0,0.0,0.0,555.0,0.0,265.0
2015-03-19 00:00:00+02:00,2181.0,844.0,0.0,0.0,395.0,0.0,252.0
2015-03-19 01:00:00+02:00,2153.0,585.0,0.0,0.0,193.0,0.0,222.0
2015-03-19 02:00:00+02:00,2096.0,600.0,0.0,0.0,196.0,0.0,184.0
2015-03-19 03:00:00+02:00,2082.0,502.0,0.0,0.0,191.0,0.0,151.0
2015-03-19 04:00:00+02:00,2021.0,461.0,0.0,0.0,216.0,0.0,129.0
2015-03-19 05:00:00+02:00,2107.0,521.0,0.0,0.0,218.0,0.0,88.0
2015-03-19 06:00:00+02:00,2245.0,490.0,0.0,32.0,463.0,0.0,81.0
2015-03-19 07:00:00+02:00,2421.0,543.0,0.0,143.0,829.0,191.0,70.0
2015-03-19 08:00:00+02:00,2457.0,445.0,0.0,190.0,733.0,568.0,68.0
2015-03-19 09:00:00+02:00,2396.0,419.0,0.0,263.0,770.0,939.0,75.0
2015-03-19 10:00:00+02:00,2434.0,354.0,0.0,218.0,712.0,1192.0,66.0
2015-03-19 11:00:00+02:00,2386.0,323.0,0.0,217.0,682.0,1360.0,77.0
2015-03-19 12:00:00+02:00,2244.0,321.0,0.0,158.0,653.0,1457.0,75.0
2015-03-19 13:00:00+02:00,2260.0,330.0,0.0,163.0,743.0,1235.0,91.0
2015-03-19 14:00:00+02:00,2344.0,342.0,0.0,162.0,676.0,1014.0,116.0
2015-03-19 15:00:00+02:00,2388.0,473.0,0.0,258.0,864.0,689.0,139.0
2015-03-19 16:00:00+02:00,2283.0,552.0,0.0,288.0,1045.0,421.0,161.0
2015-03-19 17:00:00+02:00,2303.0,679.0,0.0,389.0,1072.0,148.0,140.0
2015-03-19 18:00:00+02:00,2320.0,1102.0,0.0,466.0,1159.0,0.0,164.0
2015-03-19 19:00:00+02:00,2430.0,1568.0,0.0,543.0,1394.0,0.0,171.0
2015-03-19 20:00:00+02:00,2448.0,1642.0,0.0,535.0,1282.0,0.0,212.0
