,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2016-01-18 08:00:00+01:00,250.0,7216.0,2533.0,565.0,1474.0,5957.0,4184.0,59073.0,86.0,84.0,3044.0
2016-01-18 09:00:00+01:00,250.0,7407.0,2514.0,590.0,1444.0,6072.0,4508.0,59201.0,320.0,81.0,3054.0
2016-01-18 10:00:00+01:00,247.0,7444.0,2717.0,644.0,2124.0,6103.0,4630.0,59209.0,644.0,81.0,2708.0
2016-01-18 11:00:00+01:00,242.0,7269.0,2733.0,799.0,2305.0,6202.0,4796.0,59189.0,830.0,81.0,2390.0
2016-01-18 12:00:00+01:00,245.0,7347.0,2657.0,769.0,1608.0,6238.0,5061.0,59082.0,969.0,81.0,2137.0
2016-01-18 13:00:00+01:00,245.0,7354.0,2702.0,818.0,1525.0,6157.0,5249.0,59194.0,927.0,79.0,1892.0
2016-01-18 14:00:00+01:00,244.0,7384.0,2730.0,806.0,1280.0,6116.0,4744.0,59219.0,821.0,81.0,1739.0
2016-01-18 15:00:00+01:00,244.0,7499.0,2743.0,796.0,962.0,6100.0,4382.0,59155.0,525.0,78.0,1676.0
2016-01-18 16:00:00+01:00,246.0,7508.0,2744.0,799.0,1142.0,6126.0,4572.0,59033.0,241.0,81.0,1587.0
2016-01-18 17:00:00+01:00,244.0,7694.0,2604.0,1149.0,1895.0,6284.0,5182.0,59087.0,66.0,81.0,1653.0
2016-01-18 18:00:00+01:00,242.0,7604.0,2468.0,1376.0,2566.0,6559.0,5294.0,58742.0,0.0,80.0,1737.0
2016-01-18 19:00:00+01:00,252.0,7615.0,2509.0,1256.0,2831.0,6618.0,5391.0,58820.0,0.0,77.0,1657.0
2016-01-18 20:00:00+01:00,248.0,7494.0,2609.0,691.0,2567.0,6563.0,4863.0,59018.0,0.0,80.0,1435.0
2016-01-18 21:00:00+01:00,249.0,7456.0,2644.0,540.0,1169.0,6343.0,3561.0,59109.0,0.0,77.0,1269.0
2016-01-18 22:00:00+01:00,248.0,7509.0,2618.0,482.0,835.0,6151.0,3036.0,58955.0,0.0,79.0,1181.0
2016-01-18 23:00:00+01:00,249.0,7491.0,2640.0,501.0,348.0,5958.0,2605.0,58988.0,0.0,82.0,1042.0
2016-01-19 00:00:00+01:00,249.0,7124.0,2625.0,575.0,256.0,5615.0,2056.0,59125.0,0.0,84.0,891.0
2016-01-19 01:00:00+01:00,250.0,6817.0,2341.0,612.0,1265.0,5218.0,1682.0,58751.0,0.0,82.0,774.0
2016-01-19 02:00:00+01:00,249.0,6736.0,2285.0,561.0,2212.0,5104.0,1391.0,58836.0,0.0,82.0,709.0
2016-01-19 03:00:00+01:00,245.0,6330.0,2263.0,539.0,3004.0,5120.0,1035.0,58697.0,0.0,82.0,664.0
2016-01-19 04:00:00+01:00,246.0,6287.0,2237.0,552.0,3121.0,5117.0,926.0,58557.0,0.0,79.0,591.0
2016-01-19 05:00:00+01:00,233.0,6808.0,2330.0,614.0,2165.0,5181.0,1330.0,58501.0,0.0,79.0,519.0
2016-01-19 06:00:00+01:00,228.0,7388.0,2545.0,856.0,294.0,5527.0,2792.0,58913.0,0.0,78.0,491.0
2016-01-19 07:00:00+01:00,232.0,7563.0,2552.0,1329.0,1278.0,6006.0,4577.0,59090.0,0.0,75.0,480.0
2016-01-19 08:00:00+01:00,229.0,7608.0,2528.0,1481.0,1882.0,6270.0,5191.0,59237.0,103.0,75.0,458.0
2016-01-19 09:00:00+01:00,230.0,7622.0,2558.0,1513.0,2724.0,6480.0,5345.0,59230.0,420.0,75.0,427.0
2016-01-19 10:00:00+01:00,236.0,7628.0,2664.0,1622.0,2669.0,6437.0,5226.0,59219.0,881.0,74.0,399.0
2016-01-19 11:00:00+01:00,259.0,7616.0,2751.0,1669.0,2153.0,6348.0,4909.0,59104.0,1181.0,76.0,408.0
2016-01-19 12:00:00+01:00,262.0,7653.0,2769.0,1669.0,1530.0,6260.0,4736.0,59112.0,1319.0,76.0,399.0
2016-01-19 13:00:00+01:00,265.0,7787.0,2768.0,1630.0,1054.0,6113.0,4434.0,59114.0,1391.0,75.0,403.0
2016-01-19 14:00:00+01:00,264.0,7782.0,2771.0,1341.0,561.0,5971.0,4829.0,59153.0,1101.0,74.0,409.0
2016-01-19 15:00:00+01:00,263.0,7804.0,2764.0,1322.0,686.0,5986.0,4096.0,59163.0,756.0,73.0,432.0
2016-01-19 16:00:00+01:00,262.0,7516.0,2766.0,1301.0,990.0,5969.0,4322.0,59184.0,304.0,76.0,479.0
2016-01-19 17:00:00+01:00,263.0,7423.0,2741.0,1387.0,2159.0,6250.0,4747.0,59191.0,67.0,76.0,518.0
2016-01-19 18:00:00+01:00,263.0,7628.0,2747.0,1413.0,2588.0,6506.0,5090.0,59084.0,0.0,74.0,551.0
2016-01-19 19:00:00+01:00,262.0,7783.0,2720.0,1363.0,2442.0,6668.0,5123.0,59154.0,0.0,77.0,607.0
2016-01-19 20:00:00+01:00,262.0,7849.0,2675.0,966.0,1966.0,6480.0,4804.0,59228.0,0.0,81.0,601.0
2016-01-19 21:00:00+01:00,258.0,7643.0,2687.0,626.0,701.0,6177.0,3267.0,59184.0,0.0,81.0,613.0
2016-01-19 22:00:00+01:00,261.0,7564.0,2647.0,519.0,778.0,5989.0,2673.0,59120.0,0.0,82.0,671.0
2016-01-19 23:00:00+01:00,264.0,7549.0,2664.0,547.0,635.0,5876.0,2268.0,59122.0,0.0,85.0,643.0
2016-01-20 00:00:00+01:00,263.0,7395.0,2642.0,522.0,113.0,5514.0,1671.0,59027.0,0.0,84.0,575.0
2016-01-20 01:00:00+01:00,261.0,7167.0,2681.0,544.0,657.0,5289.0,1687.0,58963.0,0.0,83.0,526.0
2016-01-20 02:00:00+01:00,254.0,6857.0,2671.0,543.0,1598.0,5070.0,1210.0,58803.0,0.0,83.0,532.0
2016-01-20 03:00:00+01:00,260.0,6571.0,2651.0,536.0,3005.0,4976.0,903.0,58760.0,0.0,81.0,494.0
2016-01-20 04:00:00+01:00,262.0,6469.0,2601.0,541.0,2998.0,4926.0,672.0,58753.0,0.0,81.0,466.0
2016-01-20 05:00:00+01:00,261.0,6799.0,2581.0,524.0,1212.0,4900.0,776.0,58820.0,0.0,79.0,481.0
2016-01-20 06:00:00+01:00,255.0,7417.0,2692.0,766.0,19.0,5239.0,2206.0,59032.0,0.0,82.0,482.0
2016-01-20 07:00:00+01:00,260.0,7585.0,2757.0,933.0,1987.0,5792.0,4067.0,59067.0,0.0,82.0,496.0
2016-01-20 08:00:00+01:00,250.0,7687.0,2751.0,1212.0,2928.0,6322.0,4670.0,59146.0,112.0,81.0,469.0
2016-01-20 09:00:00+01:00,247.0,7671.0,2622.0,1259.0,3235.0,6412.0,4681.0,59137.0,487.0,81.0,456.0
2016-01-20 10:00:00+01:00,246.0,7669.0,2638.0,1249.0,3395.0,6313.0,4835.0,59127.0,1074.0,82.0,435.0
2016-01-20 11:00:00+01:00,248.0,7685.0,2635.0,1262.0,3392.0,6154.0,4620.0,59144.0,1556.0,80.0,405.0
2016-01-20 12:00:00+01:00,248.0,7622.0,2667.0,1364.0,2477.0,6118.0,3897.0,59138.0,1840.0,81.0,397.0
2016-01-20 13:00:00+01:00,252.0,7630.0,2765.0,1400.0,2618.0,5772.0,3883.0,59131.0,1845.0,84.0,376.0
2016-01-20 14:00:00+01:00,255.0,7837.0,2776.0,1316.0,2649.0,5572.0,3935.0,59121.0,1634.0,82.0,364.0
2016-01-20 15:00:00+01:00,260.0,7805.0,2748.0,1302.0,1171.0,5599.0,3548.0,59035.0,1188.0,84.0,360.0
2016-01-20 16:00:00+01:00,260.0,7759.0,2758.0,1355.0,1036.0,5066.0,2282.0,58877.0,477.0,84.0,364.0
2016-01-20 17:00:00+01:00,261.0,7688.0,2630.0,1346.0,151.0,5034.0,1963.0,58523.0,89.0,84.0,420.0
2016-01-20 18:00:00+01:00,246.0,7685.0,2621.0,1413.0,1639.0,5216.0,3460.0,59044.0,0.0,84.0,538.0
2016-01-20 19:00:00+01:00,233.0,7739.0,2733.0,1444.0,2076.0,5173.0,3745.0,59141.0,0.0,85.0,608.0
2016-01-20 20:00:00+01:00,229.0,7613.0,2467.0,1678.0,990.0,5237.0,2856.0,59090.0,0.0,85.0,606.0
2016-01-20 21:00:00+01:00,231.0,7556.0,2254.0,1639.0,347.0,5110.0,1963.0,58953.0,0.0,82.0,601.0
2016-01-20 22:00:00+01:00,243.0,7577.0,2335.0,918.0,1129.0,5180.0,2460.0,58108.0,0.0,79.0,630.0
2016-01-20 23:00:00+01:00,244.0,7448.0,2348.0,798.0,1968.0,5193.0,3308.0,57167.0,0.0,78.0,725.0
2016-01-21 00:00:00+01:00,245.0,7297.0,2079.0,758.0,824.0,4827.0,2618.0,56967.0,0.0,83.0,806.0
2016-01-21 01:00:00+01:00,241.0,7159.0,1777.0,793.0,35.0,4510.0,2734.0,57118.0,0.0,76.0,818.0
2016-01-21 02:00:00+01:00,236.0,7068.0,1791.0,803.0,795.0,4424.0,2361.0,57200.0,0.0,77.0,821.0
2016-01-21 03:00:00+01:00,245.0,6778.0,1790.0,780.0,2208.0,4319.0,1808.0,57135.0,0.0,84.0,832.0
2016-01-21 04:00:00+01:00,247.0,6767.0,1782.0,735.0,2568.0,4418.0,1602.0,56878.0,0.0,84.0,862.0
2016-01-21 05:00:00+01:00,245.0,6978.0,1447.0,743.0,2288.0,4541.0,1812.0,56923.0,0.0,82.0,940.0
2016-01-21 06:00:00+01:00,246.0,7536.0,914.0,801.0,294.0,4653.0,2776.0,57119.0,0.0,84.0,1059.0
2016-01-21 07:00:00+01:00,260.0,7804.0,912.0,1091.0,2945.0,4953.0,3794.0,57387.0,0.0,83.0,1140.0
2016-01-21 08:00:00+01:00,263.0,7876.0,910.0,1503.0,3108.0,5447.0,3786.0,57604.0,137.0,82.0,1309.0
2016-01-21 09:00:00+01:00,262.0,7932.0,909.0,1344.0,2682.0,5593.0,3397.0,57534.0,687.0,81.0,1416.0
2016-01-21 10:00:00+01:00,250.0,7970.0,896.0,1258.0,2786.0,5602.0,2717.0,56798.0,1509.0,78.0,1271.0
2016-01-21 11:00:00+01:00,256.0,7863.0,898.0,1172.0,3031.0,5458.0,3577.0,56012.0,2133.0,76.0,1102.0
2016-01-21 12:00:00+01:00,264.0,7734.0,898.0,1099.0,2392.0,5432.0,3148.0,55798.0,2434.0,77.0,966.0
2016-01-21 13:00:00+01:00,265.0,7739.0,894.0,1224.0,1247.0,5329.0,2942.0,55878.0,2360.0,79.0,927.0
2016-01-21 14:00:00+01:00,265.0,7628.0,896.0,1044.0,685.0,5174.0,2174.0,55806.0,2007.0,77.0,897.0
2016-01-21 15:00:00+01:00,269.0,7775.0,1017.0,1034.0,2337.0,5097.0,2465.0,55842.0,1413.0,77.0,882.0
2016-01-21 16:00:00+01:00,269.0,7838.0,1096.0,1031.0,2356.0,5359.0,2446.0,55866.0,587.0,79.0,974.0
2016-01-21 17:00:00+01:00,268.0,7882.0,1144.0,1056.0,708.0,5603.0,2731.0,56534.0,94.0,79.0,1181.0
2016-01-21 18:00:00+01:00,267.0,7839.0,1292.0,1202.0,1128.0,5843.0,3327.0,57829.0,0.0,81.0,1644.0
2016-01-21 19:00:00+01:00,263.0,7865.0,1453.0,1253.0,1285.0,5857.0,3033.0,58373.0,0.0,80.0,2136.0
2016-01-21 20:00:00+01:00,265.0,7641.0,1481.0,1098.0,811.0,5795.0,2353.0,58426.0,0.0,81.0,2538.0
2016-01-21 21:00:00+01:00,262.0,7466.0,1383.0,675.0,1144.0,5748.0,2610.0,58109.0,0.0,81.0,2707.0
2016-01-21 22:00:00+01:00,261.0,7517.0,1327.0,510.0,222.0,5642.0,2571.0,58674.0,0.0,81.0,2767.0
2016-01-21 23:00:00+01:00,262.0,7502.0,1333.0,512.0,187.0,5475.0,2659.0,59013.0,0.0,83.0,2710.0
2016-01-22 00:00:00+01:00,263.0,7377.0,1320.0,486.0,422.0,5103.0,2441.0,58285.0,0.0,83.0,2748.0
2016-01-22 01:00:00+01:00,262.0,7263.0,1342.0,521.0,1076.0,4778.0,2294.0,58443.0,0.0,84.0,2845.0
2016-01-22 02:00:00+01:00,254.0,7041.0,1334.0,510.0,1879.0,4295.0,1676.0,58756.0,0.0,84.0,2963.0
2016-01-22 03:00:00+01:00,247.0,6770.0,1325.0,503.0,2795.0,4225.0,1065.0,58313.0,0.0,86.0,3117.0
2016-01-22 04:00:00+01:00,,,,,,,,,0.0,,
2016-01-22 05:00:00+01:00,,,,,,,,,0.0,,
2016-01-22 06:00:00+01:00,247.0,7498.0,1413.0,513.0,619.0,4425.0,2464.0,58398.0,0.0,82.0,3433.0
2016-01-22 07:00:00+01:00,248.0,7511.0,1464.0,685.0,1460.0,5115.0,4305.0,58999.0,0.0,80.0,3457.0
2016-01-22 08:00:00+01:00,250.0,7581.0,1492.0,750.0,2276.0,5728.0,4941.0,59019.0,118.0,79.0,3507.0
2016-01-22 09:00:00+01:00,251.0,7547.0,1481.0,813.0,2221.0,6128.0,5039.0,58948.0,511.0,81.0,3525.0
2016-01-22 10:00:00+01:00,248.0,7605.0,1551.0,1028.0,2611.0,6278.0,5238.0,58935.0,1020.0,83.0,3517.0
2016-01-22 11:00:00+01:00,249.0,7556.0,1546.0,928.0,2507.0,6188.0,5139.0,59051.0,1348.0,81.0,3260.0
2016-01-22 12:00:00+01:00,249.0,7550.0,1530.0,879.0,2303.0,6161.0,4783.0,59070.0,1445.0,81.0,3107.0
2016-01-22 13:00:00+01:00,249.0,7619.0,1699.0,822.0,1906.0,5786.0,3968.0,59042.0,1357.0,81.0,3089.0
2016-01-22 14:00:00+01:00,249.0,7596.0,1996.0,821.0,1178.0,5307.0,3117.0,58992.0,1128.0,82.0,3188.0
2016-01-22 15:00:00+01:00,249.0,7545.0,2240.0,851.0,152.0,5180.0,2641.0,58843.0,700.0,82.0,3263.0
2016-01-22 16:00:00+01:00,248.0,7559.0,2251.0,1022.0,6.0,5225.0,2755.0,57443.0,243.0,81.0,3315.0
2016-01-22 17:00:00+01:00,248.0,7561.0,2222.0,1254.0,417.0,5554.0,3853.0,57514.0,64.0,79.0,3354.0
2016-01-22 18:00:00+01:00,248.0,7729.0,2189.0,1732.0,587.0,5971.0,4551.0,57625.0,0.0,81.0,3325.0
2016-01-22 19:00:00+01:00,249.0,7796.0,2042.0,1665.0,1954.0,6126.0,4580.0,57611.0,0.0,83.0,3252.0
2016-01-22 20:00:00+01:00,248.0,7624.0,1893.0,830.0,1101.0,5766.0,3421.0,57605.0,0.0,82.0,3127.0
2016-01-22 21:00:00+01:00,249.0,7302.0,1623.0,755.0,485.0,5506.0,1394.0,57509.0,0.0,83.0,2941.0
2016-01-22 22:00:00+01:00,250.0,7088.0,1546.0,679.0,867.0,5487.0,1456.0,57481.0,0.0,84.0,2750.0
2016-01-22 23:00:00+01:00,250.0,7018.0,1668.0,715.0,883.0,5405.0,1801.0,57422.0,0.0,84.0,2579.0
2016-01-23 00:00:00+01:00,250.0,6002.0,1400.0,683.0,274.0,4977.0,1756.0,56625.0,0.0,85.0,2311.0
2016-01-23 01:00:00+01:00,250.0,5140.0,1083.0,667.0,1245.0,4574.0,1474.0,55826.0,0.0,85.0,2123.0
2016-01-23 02:00:00+01:00,250.0,4501.0,1163.0,611.0,2552.0,4169.0,1189.0,56038.0,0.0,85.0,2172.0
2016-01-23 03:00:00+01:00,251.0,4274.0,1226.0,473.0,2897.0,3776.0,501.0,55620.0,0.0,87.0,2109.0
2016-01-23 04:00:00+01:00,251.0,4294.0,1033.0,478.0,3038.0,3682.0,274.0,55770.0,0.0,87.0,1824.0
2016-01-23 05:00:00+01:00,251.0,4377.0,971.0,559.0,2965.0,3761.0,532.0,56302.0,0.0,82.0,1485.0
2016-01-23 06:00:00+01:00,252.0,4675.0,1247.0,565.0,2009.0,3938.0,1077.0,56408.0,0.0,79.0,1255.0
2016-01-23 07:00:00+01:00,252.0,5275.0,1480.0,537.0,1008.0,4188.0,1212.0,56252.0,0.0,79.0,1122.0
2016-01-23 08:00:00+01:00,251.0,6618.0,1538.0,531.0,470.0,4578.0,1489.0,56039.0,117.0,80.0,1116.0
2016-01-23 09:00:00+01:00,253.0,6881.0,1616.0,595.0,646.0,4929.0,2090.0,55691.0,514.0,81.0,1138.0
2016-01-23 10:00:00+01:00,257.0,6822.0,1608.0,563.0,877.0,5187.0,2420.0,55569.0,1149.0,80.0,1152.0
2016-01-23 12:00:00+01:00,265.0,6806.0,1590.0,721.0,1253.0,5038.0,2510.0,55704.0,1748.0,79.0,1050.0
2016-01-23 13:00:00+01:00,266.0,6630.0,1541.0,748.0,576.0,4683.0,1722.0,55625.0,1812.0,78.0,1052.0
2016-01-23 14:00:00+01:00,266.0,6583.0,1390.0,734.0,482.0,4409.0,1248.0,55535.0,1599.0,76.0,1079.0
2016-01-23 15:00:00+01:00,267.0,6655.0,1116.0,776.0,1737.0,4075.0,1183.0,55522.0,1082.0,76.0,1111.0
2016-01-23 16:00:00+01:00,267.0,6641.0,945.0,760.0,1223.0,4120.0,1274.0,55819.0,500.0,76.0,1194.0
2016-01-23 17:00:00+01:00,265.0,6778.0,1016.0,665.0,70.0,4504.0,1758.0,56587.0,90.0,73.0,1401.0
2016-01-23 18:00:00+01:00,267.0,6751.0,1113.0,675.0,718.0,5112.0,2772.0,56689.0,0.0,69.0,1742.0
2016-01-23 19:00:00+01:00,265.0,6784.0,1111.0,717.0,820.0,5158.0,3012.0,56699.0,0.0,65.0,1966.0
2016-01-23 20:00:00+01:00,266.0,6623.0,1083.0,700.0,37.0,4782.0,1761.0,56605.0,0.0,65.0,2084.0
2016-01-23 21:00:00+01:00,255.0,6787.0,1069.0,621.0,1965.0,4479.0,1387.0,56566.0,0.0,67.0,2205.0
2016-01-23 22:00:00+01:00,252.0,6728.0,962.0,577.0,827.0,4317.0,1750.0,56593.0,0.0,67.0,2324.0
2016-01-23 23:00:00+01:00,252.0,6596.0,906.0,500.0,28.0,4066.0,952.0,56569.0,0.0,71.0,2429.0
2016-01-24 00:00:00+01:00,253.0,5357.0,989.0,495.0,687.0,3777.0,812.0,56865.0,0.0,69.0,2477.0
2016-01-24 01:00:00+01:00,253.0,4206.0,982.0,470.0,1974.0,3538.0,589.0,56976.0,0.0,69.0,2505.0
2016-01-24 02:00:00+01:00,253.0,3766.0,738.0,483.0,2460.0,3396.0,623.0,56317.0,0.0,71.0,2484.0
2016-01-24 03:00:00+01:00,253.0,3675.0,579.0,490.0,2676.0,3270.0,484.0,54863.0,0.0,75.0,2376.0
2016-01-24 04:00:00+01:00,253.0,3428.0,593.0,552.0,3063.0,3096.0,591.0,53891.0,0.0,74.0,2113.0
2016-01-24 05:00:00+01:00,254.0,3373.0,588.0,520.0,3245.0,3233.0,432.0,53730.0,0.0,73.0,2003.0
2016-01-24 06:00:00+01:00,253.0,3377.0,595.0,554.0,3005.0,3480.0,456.0,54314.0,0.0,71.0,1912.0
2016-01-24 07:00:00+01:00,253.0,3424.0,623.0,545.0,2402.0,3633.0,491.0,55694.0,0.0,72.0,1956.0
2016-01-24 08:00:00+01:00,253.0,3529.0,790.0,507.0,2353.0,3841.0,630.0,56756.0,142.0,71.0,1899.0
2016-01-24 09:00:00+01:00,253.0,4035.0,879.0,613.0,2110.0,3984.0,829.0,57483.0,673.0,72.0,1836.0
2016-01-24 10:00:00+01:00,253.0,4703.0,872.0,582.0,863.0,4112.0,780.0,57266.0,1496.0,76.0,1727.0
2016-01-24 11:00:00+01:00,254.0,5099.0,847.0,493.0,884.0,4346.0,696.0,56841.0,2138.0,79.0,1427.0
2016-01-24 12:00:00+01:00,254.0,5135.0,866.0,565.0,1087.0,4256.0,958.0,57248.0,2466.0,82.0,1232.0
2016-01-24 13:00:00+01:00,254.0,5000.0,729.0,590.0,2095.0,3945.0,600.0,57087.0,2523.0,82.0,1041.0
2016-01-24 14:00:00+01:00,253.0,4781.0,600.0,588.0,3277.0,3697.0,1336.0,55657.0,2182.0,82.0,973.0
2016-01-24 15:00:00+01:00,254.0,4740.0,598.0,626.0,3041.0,3568.0,1791.0,54934.0,1513.0,83.0,1035.0
2016-01-24 16:00:00+01:00,254.0,4694.0,594.0,600.0,2509.0,3660.0,1903.0,54773.0,676.0,83.0,1089.0
2016-01-24 17:00:00+01:00,254.0,4898.0,697.0,545.0,1159.0,3820.0,1599.0,56026.0,123.0,82.0,1288.0
2016-01-24 18:00:00+01:00,253.0,5097.0,873.0,730.0,373.0,4279.0,1775.0,56153.0,0.0,81.0,1663.0
2016-01-24 19:00:00+01:00,253.0,5163.0,878.0,750.0,483.0,4373.0,1682.0,56264.0,0.0,80.0,1967.0
2016-01-24 20:00:00+01:00,253.0,5129.0,867.0,683.0,417.0,4222.0,1040.0,56131.0,0.0,82.0,2121.0
2016-01-24 21:00:00+01:00,253.0,5016.0,867.0,562.0,1130.0,3963.0,860.0,55903.0,0.0,82.0,2108.0
2016-01-24 22:00:00+01:00,253.0,5038.0,865.0,524.0,283.0,3903.0,1089.0,55900.0,0.0,82.0,2179.0
2016-01-24 23:00:00+01:00,254.0,4815.0,876.0,477.0,53.0,3718.0,1127.0,55820.0,0.0,81.0,2271.0
2016-01-25 00:00:00+01:00,253.0,4106.0,1029.0,562.0,387.0,3727.0,917.0,55972.0,0.0,82.0,2385.0
2016-01-25 01:00:00+01:00,253.0,3853.0,1008.0,522.0,1308.0,3473.0,364.0,55463.0,0.0,82.0,2450.0
2016-01-25 02:00:00+01:00,253.0,3978.0,905.0,529.0,2183.0,3352.0,427.0,55348.0,0.0,82.0,2622.0
2016-01-25 03:00:00+01:00,253.0,3751.0,585.0,548.0,3033.0,3275.0,436.0,54754.0,0.0,82.0,2872.0
2016-01-25 04:00:00+01:00,253.0,3773.0,561.0,470.0,3230.0,3282.0,270.0,54682.0,0.0,80.0,3247.0
2016-01-25 05:00:00+01:00,252.0,4289.0,623.0,604.0,2877.0,3412.0,285.0,55545.0,0.0,81.0,3487.0
2016-01-25 06:00:00+01:00,250.0,4972.0,1009.0,804.0,152.0,3818.0,1300.0,56422.0,0.0,75.0,3696.0
2016-01-25 07:00:00+01:00,238.0,6228.0,1096.0,827.0,2624.0,4511.0,3034.0,56899.0,0.0,74.0,3870.0
2016-01-25 08:00:00+01:00,245.0,7342.0,1113.0,812.0,2629.0,4890.0,3444.0,57119.0,142.0,73.0,3991.0
2016-01-25 09:00:00+01:00,255.0,7401.0,1061.0,916.0,2328.0,5021.0,3325.0,57124.0,698.0,69.0,3792.0
2016-01-25 10:00:00+01:00,246.0,7308.0,1041.0,913.0,1942.0,5005.0,2621.0,57094.0,1479.0,68.0,3207.0
2016-01-25 11:00:00+01:00,250.0,7214.0,1091.0,661.0,1770.0,4892.0,2286.0,57051.0,1996.0,70.0,2694.0
2016-01-25 12:00:00+01:00,262.0,7085.0,1105.0,566.0,1482.0,4760.0,1874.0,56992.0,2219.0,73.0,2443.0
2016-01-25 13:00:00+01:00,262.0,6970.0,1052.0,577.0,876.0,4453.0,1473.0,56877.0,2186.0,69.0,2145.0
2016-01-25 14:00:00+01:00,278.0,6865.0,1040.0,566.0,430.0,4225.0,1223.0,56708.0,1892.0,70.0,1870.0
2016-01-25 15:00:00+01:00,273.0,7019.0,1131.0,606.0,50.0,4080.0,835.0,56601.0,1289.0,71.0,1726.0
2016-01-25 16:00:00+01:00,277.0,7021.0,1203.0,583.0,582.0,4212.0,1151.0,56425.0,507.0,74.0,1838.0
2016-01-25 17:00:00+01:00,279.0,7062.0,1192.0,700.0,818.0,4483.0,1563.0,56584.0,93.0,71.0,2269.0
2016-01-25 18:00:00+01:00,273.0,7323.0,1319.0,872.0,2340.0,5003.0,2987.0,56730.0,0.0,67.0,2701.0
2016-01-25 19:00:00+01:00,274.0,7332.0,1208.0,928.0,2281.0,5022.0,3417.0,56716.0,0.0,67.0,3028.0
2016-01-25 20:00:00+01:00,272.0,6617.0,1018.0,681.0,790.0,4677.0,2464.0,56608.0,0.0,68.0,2938.0
2016-01-25 21:00:00+01:00,270.0,5960.0,1031.0,486.0,1214.0,4546.0,1165.0,55871.0,0.0,68.0,2712.0
2016-01-25 22:00:00+01:00,272.0,5613.0,1054.0,463.0,1508.0,4372.0,1472.0,56047.0,0.0,67.0,2394.0
2016-01-25 23:00:00+01:00,274.0,5384.0,1059.0,452.0,524.0,4346.0,1759.0,56268.0,0.0,68.0,1936.0
2016-01-26 00:00:00+01:00,273.0,3846.0,1056.0,487.0,1170.0,4053.0,808.0,55794.0,0.0,69.0,1713.0
2016-01-26 01:00:00+01:00,264.0,2875.0,1068.0,531.0,2443.0,3818.0,654.0,55926.0,0.0,68.0,1437.0
2016-01-26 02:00:00+01:00,265.0,2741.0,1097.0,579.0,2578.0,3669.0,383.0,55196.0,0.0,67.0,1381.0
2016-01-26 03:00:00+01:00,268.0,2738.0,1099.0,586.0,2718.0,3752.0,399.0,52773.0,0.0,74.0,1746.0
2016-01-26 04:00:00+01:00,272.0,2738.0,1108.0,621.0,2755.0,3835.0,434.0,52034.0,0.0,77.0,2009.0
2016-01-26 05:00:00+01:00,272.0,3008.0,1174.0,469.0,2117.0,3935.0,547.0,52572.0,0.0,78.0,2236.0
2016-01-26 06:00:00+01:00,271.0,4520.0,1241.0,571.0,969.0,4460.0,1008.0,54607.0,0.0,72.0,2100.0
2016-01-26 07:00:00+01:00,270.0,6860.0,1532.0,765.0,1694.0,5202.0,2297.0,55133.0,0.0,68.0,2310.0
2016-01-26 08:00:00+01:00,259.0,7376.0,1645.0,921.0,2280.0,5429.0,2952.0,55488.0,134.0,67.0,2594.0
2016-01-26 09:00:00+01:00,259.0,7318.0,1616.0,963.0,1655.0,5233.0,1983.0,55470.0,575.0,66.0,3107.0
2016-01-26 10:00:00+01:00,258.0,7176.0,1431.0,955.0,1160.0,5226.0,1535.0,55346.0,1192.0,65.0,3492.0
2016-01-26 11:00:00+01:00,259.0,7139.0,1116.0,877.0,1085.0,5136.0,1035.0,55262.0,1599.0,65.0,3899.0
2016-01-26 12:00:00+01:00,263.0,6902.0,1103.0,866.0,913.0,4983.0,971.0,54875.0,1816.0,67.0,4477.0
2016-01-26 13:00:00+01:00,267.0,6416.0,1158.0,647.0,685.0,4716.0,767.0,54114.0,1851.0,69.0,4695.0
2016-01-26 14:00:00+01:00,260.0,6029.0,1171.0,389.0,121.0,4451.0,682.0,54306.0,1637.0,68.0,4740.0
2016-01-26 15:00:00+01:00,259.0,6106.0,1182.0,273.0,223.0,4167.0,704.0,54395.0,1191.0,63.0,4622.0
2016-01-26 16:00:00+01:00,261.0,6157.0,1145.0,274.0,147.0,4187.0,1544.0,54810.0,530.0,65.0,4592.0
2016-01-26 17:00:00+01:00,272.0,5952.0,1074.0,272.0,574.0,4454.0,1630.0,54592.0,107.0,71.0,4808.0
2016-01-26 18:00:00+01:00,275.0,6469.0,1226.0,273.0,1930.0,5191.0,2373.0,55219.0,0.0,73.0,5099.0
2016-01-26 19:00:00+01:00,276.0,6636.0,1312.0,273.0,2417.0,5243.0,2398.0,55466.0,0.0,74.0,5512.0
2016-01-26 20:00:00+01:00,275.0,5941.0,1270.0,273.0,62.0,4899.0,1005.0,54836.0,0.0,74.0,5753.0
2016-01-26 21:00:00+01:00,263.0,4884.0,1210.0,273.0,1032.0,4697.0,761.0,54159.0,0.0,73.0,5914.0
2016-01-26 22:00:00+01:00,262.0,4064.0,1204.0,274.0,921.0,4419.0,824.0,54687.0,0.0,74.0,5794.0
2016-01-26 23:00:00+01:00,262.0,3816.0,1194.0,274.0,317.0,4244.0,769.0,54422.0,0.0,76.0,5611.0
